Year,Month,BCC-CSM2-MR_mm,CHIRPS_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
1986,7,84.25423281,115.3231506,48.69737897,70.01245944,23.20524132,81.32824677,19.82775142,23.34456834,46.60756098,18.13290959,historical,158.6030717
1986,8,107.9613501,58.51219396,79.09156482,65.51430046,83.3742996,44.74077637,19.54025631,48.02677222,66.83234769,7.043884761,historical,107.6747641
1986,9,27.16091197,44.32271909,6.179203708,31.05367757,14.34201535,6.254485383,38.2727972,2.102637143,133.7966534,5.772643791,historical,22.436605
1986,10,17.16670386,21.59207135,8.260181278,5.236960001,6.21913802,0.218000606,0.534075312,2.333034193,2.876719402,1.997630067,historical,0.093377342
1986,11,1.060251024,6.880568535,1.991768301,5.975263466,7.794550318,8.498500693,0.057758205,0.096063424,1.257821212,0.381817036,historical,1.456780388
1986,12,0.37799167,3.250142316,4.435924557,7.803322326,3.358093597,1.803781311,0.549740941,2.317290311,2.174294008,10.42452903,historical,8.271112518
1987,1,1.230428182,6.84531751,5.80296574,2.173348946,2.415142616,8.401764673,0.41394358,1.503461048,4.150225601,0.188593191,historical,0.018021161
1987,2,1.511317161,1.339320686,4.16668731,0.013318545,3.31736214,0.457840092,0,1.734792322,0.601969925,0.045356683,historical,39.47496417
1987,3,1.909829447,6.294007857,1.514775284,0.808231839,0.367445406,0.015026371,0.014931788,1.27089304,0.022682499,0.173379573,historical,0.299958159
1987,4,26.1739932,12.74796739,5.252145958,0.653422846,38.77214105,42.60843127,2.999367581,12.40799476,1.885563943,5.602941709,historical,4.138303569
1987,5,4.221167572,71.82019556,11.64261899,8.459569772,21.59847596,4.144364386,4.879450052,19.40302392,5.116346074,0.240872274,historical,3.516898885
1987,6,19.11398696,23.82463402,5.119968747,5.430948214,14.57927743,25.80607762,16.2043511,1.592546517,5.406433956,6.163409169,historical,28.12453548
1987,7,23.17831428,40.83109591,66.54329163,132.4090807,32.10394425,57.70159027,42.5121163,32.36686364,94.5190094,139.7158493,historical,120.3961642
1987,8,36.73404167,141.4623375,41.93972311,102.3525557,131.3505808,75.35741484,107.8100915,66.70927851,167.2847651,2.633612629,historical,25.0416778
1987,9,16.97439982,13.0258695,6.213492698,11.23571043,7.310376523,11.30626844,4.972554452,15.57626765,24.54070622,33.36673817,historical,52.50199517
1987,10,3.683953747,31.61711639,0.004551683,0.173141335,6.52E-04,0.010774454,0.047470581,0.279272752,27.0254563,0.384006468,historical,9.920424928
1987,11,19.06850694,4.639468006,24.91939982,0.074840617,1.24541942,3.276921248,2.034885969,3.328372068,20.13703375,9.386309878,historical,1.996776012
1987,12,4.604387747,3.261581371,0.319347343,0.589375481,36.62194472,5.731199739,11.20439379,0.187590284,5.661507808,2.487932886,historical,40.75153964
1988,1,7.110852484,5.075309766,1.743748913,4.78785893,0.546148969,2.284828625,1.96025735,9.559436481,4.686747996,9.534837873,historical,12.62046071
1988,2,1.518424604,1.676541145,0.445796496,9.72E-04,0.005473142,16.02210176,0.007980677,0.021928224,0.363863502,0.52009937,historical,1.104293338
1988,3,13.76424065,4.346919558,0.383838251,0.111008804,0.141106031,0.002678094,0.325674145,2.75654124,15.34678989,0.993215225,historical,4.505508573
1988,4,2.900250512,14.48381148,0.63300924,2.786052759,5.232782215,0.887427167,2.874767226,26.30358138,9.078406559,12.37716641,historical,11.43364265
1988,5,10.53302962,13.51705954,20.39872528,8.7481197,8.61484552,2.465494151,0.015838664,2.941418734,0.989804353,1.192285874,historical,15.58982212
1988,6,8.808335157,19.24281392,15.34445584,14.62502163,20.48531619,14.26285386,5.324197706,7.102422325,16.20081818,23.97469308,historical,4.206219583
1988,7,31.41402386,109.5633423,32.65310252,138.4176494,45.54497062,29.71647009,76.94905795,35.70395384,115.0622584,47.32292447,historical,96.07380509
1988,8,48.04733971,172.8237854,27.13594838,50.05920119,242.7457407,22.17337039,22.7742764,89.67086125,77.66146789,26.96217634,historical,123.2724201
1988,9,66.25550859,32.07542566,10.2879034,8.09546162,4.228321519,3.769321037,22.93222275,7.447228383,11.34820613,4.429053128,historical,9.654751396
1988,10,14.96883965,22.80094859,1.866899272,1.393224743,3.94600452,1.267228774,11.17218025,25.72276858,4.200125243,6.564360536,historical,1.697383128
1988,11,16.12978446,8.786639414,1.105606046,3.270351044,10.99970746,0.638129429,2.349088978,11.00761382,0.127043616,15.1672372,historical,7.270656712
1988,12,2.506117571,2.278575135,1.144047025,7.421963433,0.309416499,0.027806883,1.124308524,0.954351453,7.131419593,23.12313109,historical,0.329774423
1989,1,0.641407651,6.710083049,11.61443036,1.875615692,23.77337918,2.104045626,6.437187505,2.546535303,4.078652722,2.621024447,historical,1.937633364
1989,2,0.036642876,2.975008936,7.310546302,0.025122089,1.930172561,0.236948581,0.177968669,2.132641609,0.806779502,1.465420711,historical,0.319175724
1989,3,0.246513537,7.893343911,8.068616705,2.455795045,0.256717816,4.267060435,3.02938336,1.56061649,5.211595569,1.533272833,historical,2.039068117
1989,4,1.542034355,22.18078753,41.89509021,19.18655524,5.631488273,1.828211354,12.26754145,6.652983051,4.238639169,8.157191803,historical,4.323697226
1989,5,14.42535546,14.58295333,7.002300442,6.309519157,50.64585633,2.469233634,10.57374737,4.380210706,2.64537857,5.193427333,historical,27.79655891
1989,6,12.56787938,29.69106502,28.01065318,29.02806653,9.789848392,1.559847792,14.89677328,9.087967435,8.636929181,21.54428798,historical,18.3322629
1989,7,98.68502264,57.33039093,52.66606401,75.46496213,33.70284125,73.03252468,67.23449337,49.39921828,5.191488223,11.41714462,historical,15.47441075
1989,8,161.2447446,80.71291459,44.5104724,41.66432171,96.65202524,37.5114807,59.81283352,98.14084735,90.33965151,128.875125,historical,76.87792431
1989,9,28.43133024,29.98447437,10.13994856,73.51487325,31.67286374,6.741156818,55.32497938,9.997152742,43.82232211,37.41639628,historical,20.02730272
1989,10,0.031854358,24.16016874,29.5107848,0.279737808,3.071259105,7.717096512,0.00604239,0,2.29331453,8.365826892,historical,0.597023346
1989,11,11.34450353,6.844536033,0.253966303,4.526882962,3.001892302,45.97366455,0.193955272,20.82592371,22.40043969,4.295792205,historical,0.682800249
1989,12,27.81451393,5.010247982,8.097187809,37.82838589,7.105228831,18.43089832,1.80710715,34.87118793,9.606863292,29.48197175,historical,4.292011418
1990,1,2.376728184,6.112765073,8.21775723,6.385311673,2.386885258,5.85891748,30.22949415,1.01161995,13.01496874,15.41524064,historical,0.522200444
1990,2,6.516186476,1.42416959,2.422120307,0,4.155270225,4.009943617,0.002430876,0.050116926,0.043220064,1.531108531,historical,1.131791066
1990,3,0.356537733,12.06981033,4.968843098,0,0.278574282,0.344746041,7.631386643,0.220966999,0.679370278,7.269344994,historical,0.457257923
1990,4,10.60808783,13.72079038,6.487399438,1.318754002,4.91716092,2.019659801,12.09611775,4.868194326,1.757017794,3.420314353,historical,0.700389432
1990,5,22.27611384,9.439578698,19.9354738,37.03473747,19.64396708,14.34752619,2.125495406,18.78682992,12.25240638,1.541597305,historical,5.452490341
1990,6,33.26701903,11.08050812,64.4272352,35.03392951,77.79721338,45.71469933,8.22030246,20.95044333,3.698193171,20.50295577,historical,15.72218812
1990,7,135.4936813,60.48284794,37.27114538,50.21905952,11.39386366,55.2180277,13.9952541,79.87017751,36.40751597,12.61548998,historical,95.98477424
1990,8,110.016371,35.24393637,78.51663372,43.02678335,57.24407248,42.33437177,45.82928472,127.138471,83.42253577,53.54924116,historical,42.48634875
1990,9,36.75319493,23.68729577,0.32206137,27.52151224,28.83532672,35.34078803,5.29767175,19.84691531,11.70513704,17.05242112,historical,24.20217691
1990,10,2.349712629,7.114234342,5.878464357,0.81176479,3.288890608,3.146582027,0.48183275,0.610824536,7.642438818,1.001266678,historical,24.4542433
1990,11,19.50359533,4.094339898,2.63135229,6.497891314,4.248876178,5.624350476,24.95504634,0.423115204,1.125343751,6.603748826,historical,41.40378937
1990,12,3.941302413,2.495355772,2.888650797,2.0362845,4.298474314,5.833607805,1.396443459,0.096788031,5.159173608,2.861293692,historical,10.40723691
1991,1,7.63983801,4.858364061,3.188778179,3.625799518,7.5641621,2.50834305,5.357640804,1.287973276,3.029348427,53.8236076,historical,11.2477508
1991,2,0.105122557,0.824421755,1.509702083,0.019133509,2.182162218,0.207568253,0.186207968,5.120381448,6.66381861,0.466421382,historical,6.816669459
1991,3,0.079390475,5.341022118,1.346422743,18.48383416,7.240173243,5.400570407,0.145258194,0.41229713,0.20469314,0.859259053,historical,0.224786173
1991,4,14.52530948,29.89290808,4.168636247,3.512140319,1.930222962,7.70981455,4.622507742,5.55432543,11.41503876,1.031153236,historical,11.00807703
1991,5,8.237384934,18.36582925,14.59628076,6.639587559,6.6946838,2.495626071,2.305289323,29.54641875,3.320054481,2.887653472,historical,5.59542751
