AEZ,Year,Month,CHIRPS,BCC-CSM2-MR,EC-Earth3,FGOALS-g3,GFDL-CM4,GFDL-ESM4,MIROC-ES2L,MIROC6,MRI-ESM2-0,NESM3,TaiESM1
Moist_Lowland,2024,9,95.54058278,62.19352432,51.66478231,53.21486467,284.4293986,53.05850792,109.3838377,24.14283953,38.76503612,27.08143343,76.93037275
Arid_Lowland,2024,9,44.52178325,33.66175326,43.86209984,24.52289339,215.7147047,28.26669402,60.31968091,27.49972341,19.35023055,22.31600715,51.05773577
Moist_Highland,2024,10,30.49799949,1.603168326,0.275502646,0.655672881,0.154449916,0.001210808,0.249373292,0.005763701,0.012134982,3.547088058,0.006783204
Moist_Lowland,2024,10,30.98947943,5.940094403,0.824902177,2.770548363,1.856716601,7.53E-04,0.947370733,0.03981108,0.043821506,8.366428466,0.025078858
Arid_Lowland,2024,10,25.82931155,1.911422856,1.212314784,2.906042987,0.442557437,0.011933122,0.733315034,0.141583068,0.134386225,7.95403422,0.022954913
Moist_Highland,2024,11,22.69346717,1.261393814,19.41627451,32.01325066,27.21937539,0.126686094,12.87219534,3.444550644,0.0094665,1.473683532,4.182552496
Moist_Lowland,2024,11,13.19316332,0.123968465,8.896490788,11.3541093,6.421469393,9.42E-04,2.800280544,7.627531994,0.002038369,0.923510757,1.800789179
Arid_Lowland,2024,11,12.9130554,5.220266119,14.66174426,30.89765066,25.19884709,0.752745465,5.700514535,5.304367895,0.057849125,2.080972822,24.39073776
Moist_Highland,2024,12,4.23389733,27.29124759,8.586911247,21.53302659,19.26656172,8.28747705,29.28155774,0.076552189,0.859343732,4.235686389,2.101970987
Moist_Lowland,2024,12,1.047384841,4.747813987,0.382877778,7.714006087,1.247585828,1.169217454,5.30368121,0.006972836,0.084873914,0.415132466,0.368668614
Arid_Lowland,2024,12,4.499679234,10.10810011,12.00841281,22.25360769,6.993926146,5.563864745,19.61029916,0.28624018,2.864253435,5.681215237,1.776476019
Moist_Highland,2025,1,5.437983446,1.877980987,21.62213573,3.199326501,8.844669648,3.331794664,1.758419906,0.062215453,3.138993467,3.140498322,0.001756599
Moist_Lowland,2025,1,2.514068917,0.341493382,1.847856754,0.056687835,0.22918047,0.375102754,0.110771988,3.54E-04,0.098809715,0.080630426,0
Arid_Lowland,2025,1,6.749293727,2.271239507,8.863590143,8.927025829,7.135729307,4.885118777,2.655106083,0.41185821,10.29022168,6.219810966,0.007469683
Moist_Highland,2025,2,4.59898376,0.653614041,45.8910498,0.011755712,1.745138923,1.883971239,0,0.001743303,1.144193083,5.002508001,1.901255931
Moist_Lowland,2025,2,1.593447473,0.04616207,4.152966397,9.11E-05,0.116256431,0.102998138,0,0,0.019240978,0.403668799,0.051440376
Arid_Lowland,2025,2,3.510656291,0.733043361,7.424794824,0.042752814,1.460351101,2.237421054,0,0.012082881,2.929807096,2.052025436,1.378511452
Moist_Highland,2025,3,23.20164832,0.60872806,1.234790048,1.749663142,0.016518358,3.226259674,2.542937241,16.904402,0.475594302,2.754962093,44.98133777
Moist_Lowland,2025,3,6.599986912,0.127588387,0.17385116,1.158767544,0.001231855,0.596997809,1.123731452,14.31893948,0.675529292,0.866646434,15.18181977
Arid_Lowland,2025,3,9.391266738,0.559580931,1.581826864,0.476167842,0.009385085,1.001910533,0.394278072,16.20063656,0.340473065,0.502900198,21.85046157
Moist_Highland,2025,4,36.0349562,1.146199062,7.412585006,16.40963203,59.56243078,8.129069282,38.93310899,45.18069963,4.067828961,36.30980756,1.242894236
Moist_Lowland,2025,4,15.38485973,0.267783216,1.482781305,5.91873034,31.23928236,5.788543936,13.8568575,34.50416175,5.462044309,17.59288858,0.634105064
Arid_Lowland,2025,4,20.1872009,0.329618709,1.095397394,3.625301753,64.02210897,7.252136808,9.642304877,32.13673927,2.74053139,16.06342695,0.448288064
Moist_Highland,2025,5,66.40479536,28.47878073,31.14719924,15.11285491,8.711396049,15.5217091,56.19715129,41.34379459,15.74346546,87.40276347,3.045155765
Moist_Lowland,2025,5,35.83933396,11.02500334,23.09203909,17.32586458,7.12961313,17.12619229,48.57542039,28.66930743,23.44548509,93.31233262,9.464183233
Arid_Lowland,2025,5,36.50599389,13.64243162,13.33147452,6.990177471,2.699216156,21.0109244,26.22389994,32.93097671,12.99863591,66.89153536,2.127976582
Moist_Highland,2025,6,23.96106669,30.22578218,168.4831949,29.92386437,65.76963284,25.638346,24.47396092,61.05017978,14.98106264,27.86015749,20.29087114
Moist_Lowland,2025,6,29.54017039,64.10186474,189.8274592,35.41700865,100.0444113,53.89690815,46.23716772,84.00853198,31.08670877,51.14993454,66.92212278
Arid_Lowland,2025,6,12.78224104,23.91478287,171.474945,15.48146531,62.51237464,20.20208124,17.98839819,45.27873936,17.51598571,26.61723674,21.0929779
Moist_Highland,2025,7,136.7331421,55.31431999,223.1319138,467.3862697,90.83870328,82.16687743,196.0259574,219.1297581,100.3467267,30.69724559,123.0169045
Moist_Lowland,2025,7,149.2291529,63.36351169,236.0361006,303.4082713,101.1189945,96.41808811,173.7380496,300.069638,50.3687714,50.9453736,147.2053727
Arid_Lowland,2025,7,83.51655909,23.95075966,220.4683192,320.4521176,87.11478657,70.25217421,129.5314255,120.4919853,34.93670818,24.06896994,103.4048304
Moist_Highland,2025,8,204.51733,37.1257902,149.2098733,114.6748151,324.7149665,74.20644563,230.2336006,501.3108661,163.5891136,73.76548715,224.6958231
Moist_Lowland,2025,8,185.1865597,80.45824631,221.369723,162.057637,300.2773417,66.4896853,214.9997488,443.6849664,129.2700275,146.0228472,200.0728111
Arid_Lowland,2025,8,153.2735893,25.68152892,56.63651881,86.98958064,271.8686916,30.58828381,124.7554346,334.1369711,93.69536059,56.80849263,215.2919773
Moist_Highland,2025,9,45.66585,89.54181267,33.78140054,80.33726144,28.46862375,7.511392652,57.70172784,17.70484298,5.912045606,18.66205376,90.99209628
Moist_Lowland,2025,9,137.3872252,82.13242297,34.28935442,74.68611551,94.77598995,45.56860883,105.0112425,39.22738478,38.90374253,41.70829395,70.74226203
Arid_Lowland,2025,9,62.20750873,68.30105713,9.33788587,50.22511847,30.67501825,19.40351628,68.68864084,23.52523075,11.66728755,13.31636177,37.89059841
Moist_Highland,2025,10,16.60072044,15.75328378,85.10328307,0.261198859,68.76503367,1.353591722,0.160646981,2.00E-05,0.040970077,0.771358575,5.920961392
Moist_Lowland,2025,10,22.47933694,8.363904619,55.10312005,2.038940425,42.44286222,9.338158438,2.06235665,0.001510656,1.022628771,6.720280969,17.50653149
Arid_Lowland,2025,10,13.42023448,3.38558164,68.2994017,0.499615604,45.5890635,1.97475428,0.711457867,0,0.011401601,1.124974834,8.218748202
Moist_Highland,2025,11,17.99721491,11.40480105,20.34652452,3.202826012,7.868553106,69.15959464,0.679104348,44.82535707,0.557297829,38.49039882,4.537916
Moist_Lowland,2025,11,10.14568714,0.785698859,13.59159483,0.358796764,3.008209897,36.0940103,0.061938313,15.92268721,2.386521716,16.72505786,0.538977271
Arid_Lowland,2025,11,10.43668331,13.31071287,22.47800192,0.90676491,4.933912316,70.51849785,2.115490548,28.54388968,1.361211221,26.10519892,7.597773659
Moist_Highland,2025,12,3.846428257,4.245611865,1.172603436,10.35487149,4.385819921,1.582596577,0.962442375,0.211379922,4.960475544,1.971098202,9.71014724
Moist_Lowland,2025,12,0.955820527,0.757068998,0.017892426,2.165589358,0.23747226,0.115080708,0.146938067,0.020968588,1.375490211,0.718991213,1.035960977
Arid_Lowland,2025,12,4.577006754,2.133347548,8.576294623,5.958527662,8.401771373,12.01425567,1.013562866,1.104228532,21.57979074,4.66959131,3.529474072
