Year,Month,BCC-CSM2-MR_mm,CHIRPS_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2027,9,102.7949132,,96.16678295,63.55567702,49.22042865,30.59215355,36.80487035,40.83227887,22.79501478,39.09766843,ssp585,91.4544866
2027,10,6.930751568,,14.14126128,18.41121249,0.632612554,0.207843686,0.587001156,3.747215766,2.013719621,39.87580342,ssp585,5.16E-04
2027,11,0,,0.834587385,0.302198577,0.118541567,1.26564869,1.026924858,0.187256771,2.260832601,7.133947325,ssp585,0.613136716
2027,12,0.352319393,,15.53815113,6.96779457,0.172421451,0.016466546,0.221804999,0.002012806,1.362357848,1.346877823,ssp585,1.098955335
2028,1,0.002834623,,0.142995664,0.255832631,1.28E-04,0.002764858,0.49701958,0,0.592502245,6.715126487,ssp585,0.558213355
2028,2,0.02864671,,0.18410728,7.88E-06,0.041094836,0.004430584,0.017108654,7.00E-05,1.20320845,0.002884972,ssp585,0.063084515
2028,3,20.01359355,,0.533195469,0.229504332,0.053022777,0.80331024,4.175020659,0.028990008,1.806210263,0.294941957,ssp585,13.90726762
2028,4,2.947576986,,3.766862561,3.189541716,12.80259733,10.35239177,6.460238969,8.073316228,2.278682891,5.125156516,ssp585,2.029615793
2028,5,20.62150511,,4.969500347,14.61465629,1.489630302,25.84281907,41.28430788,49.5694475,17.98841857,25.55166121,ssp585,8.133441084
2028,6,78.36391477,,77.55859822,30.79134282,4.980024724,39.3153672,30.36017459,20.75578363,154.527532,17.3392993,ssp585,60.40660844
2028,7,110.6945689,,156.2173386,168.1897251,57.16915489,135.2883047,58.41072946,199.1843316,79.8149058,231.9637379,ssp585,100.5961956
2028,8,128.6089555,,62.39538219,218.9877846,75.37206704,86.14923459,342.9101932,109.4196398,131.650208,312.1115644,ssp585,176.4741286
2028,9,44.42907455,,198.6521571,74.09775338,73.34433114,32.0300382,82.66041402,119.3314568,39.51172348,58.31284026,ssp585,56.39207623
2028,10,50.90333335,,38.05680627,3.08106316,92.954466,25.60540136,3.726108416,24.32316536,4.662901659,19.96136842,ssp585,0.11235991
2028,11,0.011867014,,0.5561518,0.010374699,6.080373002,12.00519333,0.105440772,0.491976132,0.810631095,5.500964381,ssp585,0.127796972
2028,12,2.501600218,,0.040835753,0.017435237,2.175466764,1.642031604,3.34E-05,0.466781587,0.258187879,1.258164795,ssp585,0.027044765
2029,1,0.040946851,,0.019250172,0.001866139,0.536549919,0.004591485,3.76E-06,1.039853074,0.001249793,0.003216444,ssp585,0.007715436
2029,2,0.42786291,,0.564809973,0,0,0.050000846,9.55E-04,0.463153361,0.567520982,0.004731272,ssp585,0.002824622
2029,3,0.001548912,,0.335376769,1.996352252,0.418184866,2.390197265,1.991561996,2.956310681,0.290697242,0.415074953,ssp585,0.009063875
2029,4,11.42781392,,6.215489508,1.56653287,12.23696413,16.3503204,2.285548838,1.292060314,11.8248939,8.127129264,ssp585,0.040791302
2029,5,3.439587788,,27.45845223,24.896865,18.01737029,35.18860744,8.992446484,38.73027619,7.263768523,1.707836221,ssp585,10.84898341
2029,6,62.14165155,,41.37223264,87.12360426,38.50076183,51.65471962,91.07965339,38.04026129,17.07062913,73.46754183,ssp585,19.04078277
2029,7,169.030922,,94.800925,204.8822272,15.47716525,72.58409711,167.6697954,164.190824,102.8395856,105.700558,ssp585,149.064486
2029,8,165.1394823,,241.6899877,151.8726018,109.7424538,176.517273,202.745366,165.8060161,46.34897653,195.4116555,ssp585,286.9763018
2029,9,29.93298095,,189.1020834,21.04197871,35.84634812,26.76343508,45.9101383,20.99401304,68.70893911,46.49740953,ssp585,61.9022926
2029,10,0.555383943,,79.56739311,0.94118291,0.043511096,0.227828543,6.595152846,46.6518968,6.09960047,20.05481893,ssp585,37.90438262
2029,11,0.253886407,,0.206593611,0.032741192,5.880849803,0.676615261,0.018059995,1.316540532,8.466172451,20.42566833,ssp585,0.271260247
2029,12,2.44854141,,1.553462624,0.139610918,0,0.050211219,1.33E-04,6.513415447,13.70499388,1.783954885,ssp585,0.0476408
2030,1,1.629011308,,0.154751291,0.029207747,0.470957892,5.655298866,3.90E-05,5.82E-04,17.24794686,1.217491208,ssp585,5.72E-04
2030,2,2.080184712,,0.012659998,0.087199615,3.7254558,0,0,0.015524244,0.157815618,7.94E-05,ssp585,0.032565922
2030,3,3.088611874,,0.06123223,1.245924657,3.650838274,0.974233978,7.60998933,2.532866717,5.752940176,0.671089064,ssp585,0.177580549
2030,4,4.331532337,,14.29431429,1.037672098,6.321476371,20.01960489,0.056120299,2.852977507,16.87063536,29.18375963,ssp585,1.080597372
2030,5,18.21110978,,43.59092183,19.99755344,53.62079155,22.73712152,15.45333136,57.2666921,6.356976878,36.81254211,ssp585,5.574228193
2030,6,57.67167444,,57.87221566,59.7772906,37.08621047,34.63161092,71.15347959,14.91899545,22.03236324,19.84316945,ssp585,37.94581033
2030,7,199.6769746,,301.7612853,165.2316713,117.8416726,104.8837711,150.8586126,311.7075871,42.71826505,182.3064144,ssp585,120.0464714
2030,8,107.6888629,,176.180649,164.622745,383.8846901,76.23766702,126.2183215,224.4004429,374.7460931,323.8930307,ssp585,110.3457758
2030,9,66.28501022,,214.4188731,33.96922488,41.429397,45.55550134,78.90469942,226.9992088,85.29741904,50.57628337,ssp585,56.32779282
2030,10,16.19146531,,9.8270913,2.779227147,0.337271752,19.81174045,0.564184338,5.950397928,0.947915703,43.59442719,ssp585,0.265619658
2030,11,2.671272871,,1.567267053,5.555573178,0.669551616,1.069610484,0.020655078,0,8.852477282,7.605009557,ssp585,6.812110013
2030,12,0.030666501,,0.332753498,1.32786148,2.407475567,1.00236123,3.32E-05,0,11.74539717,1.43002126,ssp585,1.87E-04
