Year,Month,BCC-CSM2-MR_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2028,4,1.946704902,2.33601582,1.474337582,16.72331002,3.74375185,4.331723391,5.823376061,4.570104343,3.336728928,ssp585,0.567911512
2028,5,7.581985218,6.100162238,4.778607845,0.216734126,22.77788103,20.379351,41.52408381,7.732473409,8.454346685,ssp585,2.1734465
2028,6,29.61702531,39.09015587,9.971595139,2.432868227,17.12565409,13.35323647,6.066676784,66.21083466,8.603061331,ssp585,11.8122607
2028,7,38.31904367,69.79023493,103.2587806,23.6936731,88.52363394,22.48923474,170.6919682,34.82841205,113.5561768,ssp585,48.45031448
2028,8,40.3669155,9.84669763,144.0479091,28.44900782,46.38473002,210.4462594,64.11732618,57.16886619,204.4022913,ssp585,115.210964
2028,9,10.74791482,131.4854429,43.74434269,60.29433112,18.20365495,50.00035741,84.65103396,12.95345527,55.46873804,ssp585,23.42202373
2028,10,57.69538736,14.08479397,1.275169638,75.998106,19.19137308,1.604156486,8.184041236,1.265300253,8.124141006,ssp585,0.008031823
2028,11,0.124241413,2.926417365,0.233371859,5.037589384,20.08802261,1.646313604,0.292993003,0.958759317,7.027249848,ssp585,0.056285907
2028,12,26.28710563,0.141763437,0.488877401,29.05781757,3.301007349,0.46539616,0.932292931,4.61993136,6.778532762,ssp585,1.27079623
2029,1,2.897930131,2.104144478,0.042054299,1.175840151,0.407955352,0.098622819,11.61342454,4.188292716,0.15099851,ssp585,0.442135857
2029,2,9.999355357,9.391572378,0,0.052157656,0.134060394,0.003266259,1.091776905,0.370413411,0.01011566,ssp585,0.110628745
2029,3,0.006769897,0.604767949,1.134228608,0.174760931,1.308767493,0.402261983,2.487805149,0.048121845,0.151587649,ssp585,0.237710945
2029,4,11.17806068,1.246215936,0.527862508,5.871713729,32.80059713,1.351125807,0.982245442,13.1875935,8.935824408,ssp585,0.011748922
2029,5,0.548587938,25.69870338,15.41572435,12.6972996,52.4592899,4.405561207,22.83500994,3.251485214,0.722664292,ssp585,6.104348395
2029,6,16.38348054,5.593853987,49.70929478,13.18598286,21.04522697,35.61424994,16.95690042,4.504653787,28.80967393,ssp585,17.43150392
2029,7,68.18521236,66.26025348,213.3781861,2.384869124,31.39719825,80.56448055,116.0035589,41.26005632,37.57257091,ssp585,63.88327337
2029,8,91.04553756,230.5778676,75.74087048,37.74333867,162.065236,94.12525103,151.0438345,17.45315015,115.3977236,ssp585,178.1011362
2029,9,10.11025382,140.4434568,10.9823732,11.05273442,14.66962322,21.89357037,6.35404456,37.62248899,20.16565705,ssp585,43.61433754
2029,10,0.015246677,34.74353772,0.371688098,0.031716148,0.03747487,2.494415209,32.50987612,0.866616483,20.07697392,ssp585,14.44950223
2029,11,0.741509888,0.03695385,0.544383531,6.697447516,2.876355359,0.951263956,1.271232438,15.44933906,33.64971908,ssp585,0.066588582
2029,12,3.289096896,8.210749902,3.899806098,0.14291062,9.443566731,0.821795029,15.08504557,59.04406521,9.390143,ssp585,0.089744648
2030,1,13.43186408,1.159406417,1.670705519,49.23047295,8.870205648,1.373375524,0.045323335,27.70601007,18.01953302,ssp585,0.091652295
2030,2,6.889058666,0.638327387,0.00360383,3.727981805,0.233693517,0,0.042536171,0.985414709,0.011624588,ssp585,0.21810003
2030,3,7.64111599,9.40E-04,0.080494897,3.723484167,0.396197845,4.14655292,2.023751265,7.396060263,0.856062335,ssp585,0.159719154
