Year,Month,BCC-CSM2-MR_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2022,9,61.19914278,32.08424623,21.12111237,91.27282934,42.33497133,42.89307781,34.34951295,65.12960266,98.95545472,ssp245,122.8288643
2022,10,9.558591406,14.09791544,37.57778619,4.971894823,0.011910268,0.402664354,0.181415311,16.51732459,10.95772186,ssp245,11.45849379
2022,11,12.10186814,9.09501966,9.05E-04,11.25761418,0.543402208,3.8687604,0,25.4036991,0.067158035,ssp245,0.293967686
2022,12,0.599697825,1.588736791,2.94E-04,0.120529753,4.082655429,2.28E-05,8.907076659,0,2.578779685,ssp245,0.516645679
2023,1,0.025775652,0.004686637,0.044615846,0.325898175,3.041657196,0.289744135,4.41E-04,0.088892386,0.016711373,ssp245,0.402378847
2023,2,4.39E-05,0.018178945,0,0.034638753,0.00152742,0.002218847,0.169932226,0.212941816,0.00350729,ssp245,0.139288924
2023,3,5.468315812,1.666625006,0.024619811,0.932220686,1.809102017,0.238224119,14.31308351,1.894134196,61.84784239,ssp245,3.94E-04
2023,4,0.169926503,5.748163008,5.109566995,8.842283982,7.909690122,5.414365687,3.276696447,4.269595394,2.698436562,ssp245,0.324758201
2023,5,15.6001034,10.67633724,24.06594193,5.514624848,21.89582829,2.609962732,4.598830138,2.461438774,28.80571107,ssp245,26.86674221
2023,6,39.43664414,152.2810547,17.04519957,24.04955662,16.5864767,98.7988848,45.99799994,66.05882948,96.98652862,ssp245,52.195517
2023,7,151.6497651,332.7411301,399.3742383,121.4925643,138.2961201,149.4100271,108.5201634,71.69642021,31.85610394,ssp245,158.169783
2023,8,253.4035305,211.0961106,163.0063745,500.9608193,222.4661262,166.8266866,86.04164175,110.0718029,156.7438346,ssp245,102.4843431
2023,9,39.74646145,71.44490828,46.34753792,106.9551218,18.73578838,19.98205191,20.67069375,27.1545383,10.33918412,ssp245,31.76356077
2023,10,2.826643978,21.35486122,10.26393774,1.020874473,0.142991251,1.001301792,33.64778935,10.903385,1.057395776,ssp245,3.590648722
2023,11,0.008681226,0,0.029092685,0.039519265,1.780241943,1.275133607,0.044317401,0.007388093,13.87899353,ssp245,1.96E-06
2023,12,0.280739849,0.037924562,7.65E-04,1.818084471,4.17E-04,1.549636778,4.056448403,0.024548692,0.034124321,ssp245,1.887630522
2024,1,1.42246695,0,0.002031322,0.13564619,0.93614831,0.01515802,0.531215674,0.067683351,0.336206483,ssp245,0.03984107
2024,2,3.80E-04,0.031557389,0,0.134506637,0.025811868,0,0.054497464,0.039639788,0.361636159,ssp245,1.939457785
2024,3,1.260589416,0.57544335,0.78516115,3.926049779,0.686481296,1.275838939,0.123948388,0.645059025,9.462427984,ssp245,2.969974191
2024,4,17.35033319,24.72845953,7.072045566,22.32253896,2.665052227,8.082174045,15.17261669,5.833175386,7.601447747,ssp245,30.607982
2024,5,13.22788412,6.56340233,25.05326458,15.9845795,2.427474404,36.97990558,10.01377981,20.37475662,10.09267856,ssp245,13.28136648
2024,6,33.93299156,92.68025697,28.68848179,20.30813369,38.41473967,8.547200696,3.846829714,81.12851406,34.91438073,ssp245,67.65111819
2024,7,184.9981729,252.7221676,202.9000405,51.59628611,98.60298971,134.9225914,167.0878561,69.66477889,91.99583676,ssp245,123.4407674
2024,8,277.042644,276.1013551,200.7339917,201.4726639,31.00422651,138.6999848,204.6990682,118.3159364,332.4878374,ssp245,181.6147069
2024,9,62.89464365,53.35791818,54.80534578,130.3788762,52.76659671,110.9629361,24.05412373,40.07518143,26.62449805,ssp245,79.73073935
2024,10,6.229149686,0.83851873,3.080825553,1.451998712,0.001023354,1.058209092,0.032810257,0.054575627,8.326903276,ssp245,0.041023239
2024,11,0.140623111,9.168941933,11.77855051,3.385794814,8.58E-04,2.82135559,7.467647327,0.002752405,0.952230113,ssp245,1.846269924
2024,12,4.707908536,0.307179013,7.728198535,0.380155329,1.248993858,5.230789563,0.008377442,0.086045864,0.401978662,ssp245,0.373225992
2025,1,0.325902315,1.590082043,0.037072628,0.144996496,0.359934302,0.096189601,2.36E-04,0.077288031,0.056484719,ssp245,0
2025,2,0.050669255,3.382398284,2.00E-05,0.122210943,0.103262344,0,0,0.0099215,0.433273984,ssp245,0.033483936
2025,3,0.114364844,0.174459828,1.215467682,5.73E-04,0.646914328,1.233278981,14.31827415,0.714521447,0.927029978,ssp245,15.44661021
2025,4,0.338042311,1.574011906,6.200092763,20.57950905,5.833616978,14.57844345,34.44425765,5.65791183,18.04742674,ssp245,0.758362014
2025,5,11.36647697,24.46204262,17.69764417,4.01889208,16.6134833,50.21412749,29.31359964,23.68438769,94.46210123,ssp245,10.7018504
2025,6,65.15543137,191.8396663,36.57521388,53.03200953,55.41810311,47.94243917,84.98262111,33.52525699,51.36882714,ssp245,68.77780962
2025,7,65.92790065,227.8524902,309.2997304,52.57351006,98.25032108,176.0144962,306.3993982,55.01832466,51.53294435,ssp245,150.8877281
2025,8,82.82110986,237.1083513,163.5966356,145.3161399,69.55804546,218.9789774,447.2113231,133.5961444,152.4416542,ssp245,201.1394788
2025,9,84.01189633,40.46170646,78.03364898,53.80903878,46.73391598,106.6094886,39.97664408,40.1711967,43.81668728,ssp245,71.59552944
2025,10,8.823879784,52.30515589,2.256398282,36.25950219,9.673267378,2.270856092,0.00179457,1.186845819,7.296994572,ssp245,16.97598652
2025,11,0.768746241,13.28887539,0.372526,1.998648424,34.84905451,0.061608363,16.07699601,2.607084123,16.79932228,ssp245,0.573385326
2025,12,0.71571424,0.014274299,2.138892626,0.106944302,0.100891433,0.143095612,0.017339409,1.316254938,0.682365574,ssp245,1.040456032
2026,1,0.093657045,1.254276066,0.087771507,0.146510011,41.73263801,2.27E-05,0.008942871,0.162270763,0.0350665,ssp245,0.011665044
2026,2,3.092125121,0.107709255,0,0.025399589,0.166384049,0.076044476,0.011371734,0.293295168,0.001889854,ssp245,0.041210884
2026,3,7.631204268,5.019600751,0,8.926547859,14.74919996,0.887522515,3.482228524,6.780657342,7.097004824,ssp245,1.019419733
2026,4,16.39431786,6.281893224,4.448971137,3.353001233,0.122537943,10.72458967,4.901221463,13.54684661,27.03173868,ssp245,1.196445418
2026,5,31.17237083,10.37599633,13.79257819,29.44357285,22.42320191,12.8355659,15.85657702,28.16968137,2.44587874,ssp245,10.43280486
2026,6,19.72696117,89.40972244,9.20727276,46.40523409,18.92972528,40.70754194,21.47531618,190.6710029,31.96203243,ssp245,30.49343475
2026,7,94.5635985,146.741673,76.18808223,42.21316188,24.71601429,289.7358968,87.8440792,244.555218,83.22001956,ssp245,186.1446536
2026,8,62.19685715,53.03743125,166.014338,114.0013628,79.82184644,314.647286,200.6345641,112.0959249,261.9863992,ssp245,159.9493671
2026,9,78.05391668,81.27515864,21.30001016,29.12539773,99.77375815,102.1460912,98.16083282,65.24257661,153.6396454,ssp245,53.11895939
2026,10,3.275506592,11.22658258,8.409928972,3.489072084,0.02891326,5.572744233,0.054719129,9.831319745,1.57001937,ssp245,0.2929225
2026,11,2.059665377,0.123635163,0.685849818,0.742506306,5.057116252,0.049001511,0.193949862,9.155468027,5.744737272,ssp245,0
2026,12,0.261709566,0.414094803,0.074843834,13.82215279,0.427450011,0.944737103,2.730653163,10.84884548,0.175537541,ssp245,1.019774148
2027,1,0.020072686,3.86E-05,0.046287389,0.232478621,5.958496148,0.132708527,0.112613388,0.261593988,26.50763783,ssp245,3.04E-04
2027,2,1.15E-04,0.029118833,0,0.106909634,0,0.051345711,0,0.069284897,0.061243673,ssp245,0.051472449
2027,3,0.240016134,0.365753468,1.041191469,0.05825552,4.684125687,0.913207066,0.023352216,4.062416644,3.609371837,ssp245,0.011079886
2027,4,8.781260858,24.5276281,2.094000482,33.18522902,5.701570793,17.80505478,7.182944049,2.68783566,14.38041143,ssp245,19.95992102
2027,5,40.73013921,10.15981296,3.895140505,60.41153873,7.81093939,21.14853827,19.93860493,27.03910512,0.81715123,ssp245,19.66695126
2027,6,28.38649261,61.83127825,58.39156227,17.04973274,79.53547774,14.41233939,74.18960412,73.16518028,12.11776008,ssp245,102.4946149
2027,7,186.6106959,203.3865116,159.6730667,96.24036763,100.0493483,133.874392,76.33723005,113.9606485,249.6115129,ssp245,100.1331162
2027,8,28.88076813,357.6197645,195.4048963,43.424113,124.1246736,232.0142761,221.6744561,32.33936509,354.7714213,ssp245,119.200114
2027,9,42.67693872,128.191442,105.8781161,99.11166051,48.90945292,108.4401377,43.67097258,53.60572173,198.3936788,ssp245,52.3851895
2027,10,15.32700415,0.079084971,11.35244813,4.072470252,1.888052406,0.373273542,11.14391637,76.47808839,3.089183008,ssp245,16.31365142
2027,11,7.987638977,3.928246613,0.348643333,0.338985135,0.004582679,0.427353611,0.578615334,12.87092792,14.37118215,ssp245,4.306535731
2027,12,0.671068805,0.033542344,1.096518551,0.37035888,4.426602113,6.39E-06,5.990322026,0.629768366,0.143086533,ssp245,5.269308829
2028,1,1.891414232,0.010671569,0.00578562,0.1398367,0.731265959,0.14338879,0.792950756,3.08570896,0.005850078,ssp245,2.478064344
2028,2,0.035067832,0.154694611,2.88E-05,2.018792332,1.212473011,0,4.165032042,1.981853717,0.007446435,ssp245,0.039903128
2028,3,1.001378108,0.975415149,1.15460709,0.41589708,1.593041692,9.537718146,1.802348395,1.17568208,26.64530373,ssp245,6.241253574
2028,4,12.83499406,3.633816249,3.111340608,6.51865632,20.45712255,11.5092631,15.45963338,9.710081188,1.920816307,ssp245,1.407454075
2028,5,30.73517972,12.52725899,7.740794657,4.321196294,15.34905996,36.75643111,5.378381483,64.62253664,5.873278663,ssp245,6.501195354
2028,6,45.72136372,200.4933925,50.86079988,49.03259886,19.02426027,41.92633281,70.1653462,113.833723,38.98654004,ssp245,34.97061497
2028,7,136.1734786,228.5437518,139.6308894,82.11619096,39.13827935,64.87315483,156.2467709,103.7012297,213.1831607,ssp245,203.5787366
2028,8,112.5478169,272.7320301,190.9614359,107.7813819,163.7951464,106.4449919,108.3205387,90.79772895,259.0780974,ssp245,210.0584517
2028,9,92.07315649,19.76753698,30.8682832,152.7666969,19.00925722,96.18104159,97.14990391,35.32256348,90.42679412,ssp245,51.93476027
2028,10,13.10244058,0.814383331,9.992821932,0.001249181,0.267584764,79.25934004,1.548215641,4.782269669,0.74237757,ssp245,6.837878051
2028,11,2.323607588,45.28969392,0.498107148,4.13E-04,0.12511037,0.043513795,0.962614123,4.917449695,21.12232639,ssp245,2.379382452
2028,12,0.006433551,2.937233164,0.284445101,0.098629671,0,7.90E-05,1.076132924,0.019570129,1.19279595,ssp245,0.762475855
2029,1,0.211642071,0.006776401,0.094389892,0.019231118,0.060380307,0.513530151,3.184760866,0.839325051,0.015685946,ssp245,3.54E-04
2029,2,0.258963696,0.085768728,5.43E-05,0.20530055,0.12388931,0,2.176256708,1.34924888,1.27739915,ssp245,0.003704332
2029,3,0,0.060070066,2.508020518,0.051757187,15.20263208,0.383107386,8.048813659,0.999344719,0.774780461,ssp245,2.816678591
2029,4,8.083701521,15.63615673,14.28679312,7.182063129,15.9300601,0.472883927,5.600988074,5.930472358,11.43397903,ssp245,21.00926924
2029,5,39.1166252,64.93012239,13.57107587,40.74136557,23.71724775,4.362818542,13.00098611,63.19118928,0.924537581,ssp245,14.75315976
2029,6,30.77184471,45.35518527,18.7012469,8.559042364,111.986658,18.87057015,13.83402887,72.52069683,38.51018393,ssp245,102.530449
2029,7,32.823183,188.4905861,152.0974987,143.549045,45.5638399,141.4014773,200.074869,244.0480848,154.6944425,ssp245,63.92717429
2029,8,115.7152614,303.9475766,109.4159714,329.5715915,104.6533543,151.1412597,264.7767919,372.9206047,187.8095777,ssp245,128.2240545
2029,9,71.98562164,129.8691383,125.5482435,71.20355549,56.74979353,90.91108578,40.20120934,100.8505056,25.84631621,ssp245,92.35750944
2029,10,20.99289093,136.7590654,2.464741856,0.494368151,18.70535262,37.80895343,3.94308918,15.19880749,0.702173571,ssp245,0.443828397
2029,11,1.002370879,20.86818881,12.88098117,1.909059723,0.349181611,6.230687103,0.261567804,9.979121867,0.82285127,ssp245,24.76835046
2029,12,4.28391855,0.005608839,0.080664811,0.508793726,0.878948459,1.95E-05,4.773630814,0.135008858,27.42451608,ssp245,11.10404602
2030,1,0.445887937,8.57E-05,0.646722199,0.081307137,1.46500782,0.265654082,0.343735105,0.425125649,0.096999977,ssp245,65.77903609
2030,2,0,0.012332553,0,0.05621455,0.157325586,0.016938653,0,0.001521618,0.2393802,ssp245,0.071059542
2030,3,2.560485458,5.101099814,1.913914369,0.715168759,0.117080095,3.308767283,0.774719631,0.657266201,8.813288636,ssp245,0.904954982
2030,4,13.72594626,15.37953864,6.034913012,0.1400022,49.37806412,0.107958624,12.34464647,10.19218133,3.642885036,ssp245,4.106735247
2030,5,18.78605058,73.84887124,6.710394331,16.12119273,37.33064909,4.2924226,34.84418052,19.28491265,18.677812,ssp245,50.95965525
2030,6,47.09203281,121.9161653,26.34058983,12.78844348,23.47490548,77.18375707,58.04271483,41.38024832,68.81706436,ssp245,40.24295362
2030,7,200.6747495,237.1321845,92.78039553,43.81647421,75.49809535,175.0543874,242.1539133,102.8390106,31.82623482,ssp245,78.05223371
2030,8,59.0498836,261.7565551,138.7479528,291.6676378,115.6408435,220.702797,370.1087597,52.62830258,147.709005,ssp245,239.8572588
2030,9,181.3790044,117.1432263,50.21146593,51.72157501,52.91954819,50.3033644,105.09148,72.60707316,128.9561477,ssp245,71.85594466
2030,10,20.03360293,13.40613005,1.543444391,1.242772662,34.09461377,3.259499391,0.147323445,0.618387417,11.3608258,ssp245,4.787235451
2030,11,25.4186163,4.97E-06,0.028193074,9.079209497,10.47602434,1.08E-05,1.143231179,3.45E-06,0.149686151,ssp245,0.976187943
2030,12,4.632903301,1.009972228,0.510712003,2.866952315,0.023035188,0.089505342,0.001041469,0.226970676,0.05683742,ssp245,0.102500236
2031,1,0.137749324,7.89E-05,9.01E-05,0.014207623,1.514400392,0.154444669,0.019948913,0.00658151,0.086387127,ssp245,0.209937237
2031,2,1.698527177,0.057711629,0,0.642116741,0.030087472,9.89E-07,0,7.54E-04,1.262453565,ssp245,0.010154214
2031,3,0.927484943,0.15558573,0.215473421,0.876265707,0.544658761,0.137833896,0.012872365,0.196990998,2.135634953,ssp245,0.018591575
